gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	gene	NE_FB	NE_HFC	NE_KC	NE_KC_Channel	NE_LC	NE_LEC	NE_Lymphocyte	NE_MEC	NE_MEL	NE_Mac-DC	NE_Mast	NE_Pc-vSMC	NE_SGC	NE_Schwann	NE_Sebocyte	NE_VEC	NF_FB	NF_HFC	NF_KC	NF_KC_Channel	NF_LC	NF_LEC	NF_Lymphocyte	NF_MEC	NF_MEL	NF_Mac-DC	NF_Mast	NF_Pc-vSMC	NF_SGC	NF_Schwann	NF_Sebocyte	NF_VEC	NP_FB	NP_HFC	NP_KC	NP_KC_Channel	NP_LC	NP_LEC	NP_Lymphocyte	NP_MEC	NP_MEL	NP_Mac-DC	NP_Mast	NP_Pc-vSMC	NP_SGC	NP_Schwann	NP_VEC	NT_FB	NT_HFC	NT_KC	NT_KC_Channel	NT_LC	NT_LEC	NT_Lymphocyte	NT_MEC	NT_MEL	NT_Mac-DC	NT_Mast	NT_Pc-vSMC	NT_SGC	NT_Schwann	NT_Sebocyte	NT_VEC	PS_FB	PS_HFC	PS_KC	PS_KC_Channel	PS_LC	PS_LEC	PS_Lymphocyte	PS_MEC	PS_MEL	PS_Mac-DC	PS_Mast	PS_Pc-vSMC	PS_SGC	PS_Schwann	PS_Sebocyte	PS_VEC
GRIN2B	Q13224	True	NMDE2_HUMAN	Glutamate_NMDA_1_2B_complex	CPI-CC0C109D7DD	GRIN2B	0.001	0.007	0.001	0.002	0.002	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.001	0.003	0.001	0.002	0.001	0.0	0.001	0.001	0.001	0.0	0.004	0.0	0.001	0.005	0.0	0.0	0.001	0.0	0.002	0.002	0.0	0.001	0.0	0.0	0.001	0.001	0.0	0.0	0.002	0.005	0.0	0.001	0.002	0.002	0.005	0.001	0.0	0.001	0.0	0.001	0.001	0.0	0.0	0.008	0.004	0.0	0.0	0.001	0.0	0.001	0.003	0.003	0.0	0.001	0.0	0.001	0.001	0.0	0.001	0.006	0.002	0.0	0.0
GRIN2B	Q13224	True	NMDE2_HUMAN	Glutamate_NMDA_1_2B_complex	CPI-CC09EB70913	GRIN2B	0.001	0.007	0.001	0.002	0.002	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.001	0.003	0.001	0.002	0.001	0.0	0.001	0.001	0.001	0.0	0.004	0.0	0.001	0.005	0.0	0.0	0.001	0.0	0.002	0.002	0.0	0.001	0.0	0.0	0.001	0.001	0.0	0.0	0.002	0.005	0.0	0.001	0.002	0.002	0.005	0.001	0.0	0.001	0.0	0.001	0.001	0.0	0.0	0.008	0.004	0.0	0.0	0.001	0.0	0.001	0.003	0.003	0.0	0.001	0.0	0.001	0.001	0.0	0.001	0.006	0.002	0.0	0.0
GRIN2B	Q13224	True	NMDE2_HUMAN	Glutamate_NMDA_1_2B_complex	CPI-CC04A0FDD1C	GRIN2B	0.001	0.007	0.001	0.002	0.002	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.001	0.003	0.001	0.002	0.001	0.0	0.001	0.001	0.001	0.0	0.004	0.0	0.001	0.005	0.0	0.0	0.001	0.0	0.002	0.002	0.0	0.001	0.0	0.0	0.001	0.001	0.0	0.0	0.002	0.005	0.0	0.001	0.002	0.002	0.005	0.001	0.0	0.001	0.0	0.001	0.001	0.0	0.0	0.008	0.004	0.0	0.0	0.001	0.0	0.001	0.003	0.003	0.0	0.001	0.0	0.001	0.001	0.0	0.001	0.006	0.002	0.0	0.0
GRIN2B	Q13224	True	NMDE2_HUMAN	Glutamate_NMDA_1_2B_complex	CPI-CC02DBB58E9	GRIN2B	0.001	0.007	0.001	0.002	0.002	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.001	0.003	0.001	0.002	0.001	0.0	0.001	0.001	0.001	0.0	0.004	0.0	0.001	0.005	0.0	0.0	0.001	0.0	0.002	0.002	0.0	0.001	0.0	0.0	0.001	0.001	0.0	0.0	0.002	0.005	0.0	0.001	0.002	0.002	0.005	0.001	0.0	0.001	0.0	0.001	0.001	0.0	0.0	0.008	0.004	0.0	0.0	0.001	0.0	0.001	0.003	0.003	0.0	0.001	0.0	0.001	0.001	0.0	0.001	0.006	0.002	0.0	0.0
GRIN2C	Q14957	True	NMDE3_HUMAN	Glutamate_NMDA_1_2C_complex	CPI-CC037EB0864	GRIN2C	0.001	0.005	0.002	0.006	0.002	0.0	0.0	0.001	0.001	0.004	0.0	0.0	0.007	0.0	0.002	0.0	0.001	0.003	0.002	0.003	0.001	0.0	0.001	0.001	0.001	0.002	0.004	0.0	0.005	0.005	0.0	0.0	0.001	0.0	0.002	0.007	0.0	0.0	0.001	0.0	0.001	0.001	0.0	0.0	0.002	0.005	0.0	0.001	0.002	0.002	0.007	0.001	0.0	0.001	0.0	0.001	0.003	0.0	0.0	0.006	0.004	0.005	0.0	0.001	0.0	0.002	0.003	0.003	0.0	0.001	0.0	0.001	0.003	0.0	0.001	0.004	0.002	0.0	0.0
GRIN2C	Q14957	True	NMDE3_HUMAN	Glutamate_NMDA_1_2C_complex	CPI-CC09A13B23F	GRIN2C	0.001	0.005	0.002	0.006	0.002	0.0	0.0	0.001	0.001	0.004	0.0	0.0	0.007	0.0	0.002	0.0	0.001	0.003	0.002	0.003	0.001	0.0	0.001	0.001	0.001	0.002	0.004	0.0	0.005	0.005	0.0	0.0	0.001	0.0	0.002	0.007	0.0	0.0	0.001	0.0	0.001	0.001	0.0	0.0	0.002	0.005	0.0	0.001	0.002	0.002	0.007	0.001	0.0	0.001	0.0	0.001	0.003	0.0	0.0	0.006	0.004	0.005	0.0	0.001	0.0	0.002	0.003	0.003	0.0	0.001	0.0	0.001	0.003	0.0	0.001	0.004	0.002	0.0	0.0
GRIN2C	Q14957	True	NMDE3_HUMAN	Glutamate_NMDA_1_2C_complex	CPI-CC07BE1B308	GRIN2C	0.001	0.005	0.002	0.006	0.002	0.0	0.0	0.001	0.001	0.004	0.0	0.0	0.007	0.0	0.002	0.0	0.001	0.003	0.002	0.003	0.001	0.0	0.001	0.001	0.001	0.002	0.004	0.0	0.005	0.005	0.0	0.0	0.001	0.0	0.002	0.007	0.0	0.0	0.001	0.0	0.001	0.001	0.0	0.0	0.002	0.005	0.0	0.001	0.002	0.002	0.007	0.001	0.0	0.001	0.0	0.001	0.003	0.0	0.0	0.006	0.004	0.005	0.0	0.001	0.0	0.002	0.003	0.003	0.0	0.001	0.0	0.001	0.003	0.0	0.001	0.004	0.002	0.0	0.0
GRIN2C	Q14957	True	NMDE3_HUMAN	Glutamate_NMDA_1_2C_complex	CPI-CC0FC2F01AB	GRIN2C	0.001	0.005	0.002	0.006	0.002	0.0	0.0	0.001	0.001	0.004	0.0	0.0	0.007	0.0	0.002	0.0	0.001	0.003	0.002	0.003	0.001	0.0	0.001	0.001	0.001	0.002	0.004	0.0	0.005	0.005	0.0	0.0	0.001	0.0	0.002	0.007	0.0	0.0	0.001	0.0	0.001	0.001	0.0	0.0	0.002	0.005	0.0	0.001	0.002	0.002	0.007	0.001	0.0	0.001	0.0	0.001	0.003	0.0	0.0	0.006	0.004	0.005	0.0	0.001	0.0	0.002	0.003	0.003	0.0	0.001	0.0	0.001	0.003	0.0	0.001	0.004	0.002	0.0	0.0
GRIN2C	Q14957	True	NMDE3_HUMAN	Glutamate_NMDA_1_2C_complex	CPI-CC0222B6286	GRIN2C	0.001	0.005	0.002	0.006	0.002	0.0	0.0	0.001	0.001	0.004	0.0	0.0	0.007	0.0	0.002	0.0	0.001	0.003	0.002	0.003	0.001	0.0	0.001	0.001	0.001	0.002	0.004	0.0	0.005	0.005	0.0	0.0	0.001	0.0	0.002	0.007	0.0	0.0	0.001	0.0	0.001	0.001	0.0	0.0	0.002	0.005	0.0	0.001	0.002	0.002	0.007	0.001	0.0	0.001	0.0	0.001	0.003	0.0	0.0	0.006	0.004	0.005	0.0	0.001	0.0	0.002	0.003	0.003	0.0	0.001	0.0	0.001	0.003	0.0	0.001	0.004	0.002	0.0	0.0
GRIN2C	Q14957	True	NMDE3_HUMAN	Glutamate_NMDA_1_2C_complex	CPI-CC036772033	GRIN2C	0.001	0.005	0.002	0.006	0.002	0.0	0.0	0.001	0.001	0.004	0.0	0.0	0.007	0.0	0.002	0.0	0.001	0.003	0.002	0.003	0.001	0.0	0.001	0.001	0.001	0.002	0.004	0.0	0.005	0.005	0.0	0.0	0.001	0.0	0.002	0.007	0.0	0.0	0.001	0.0	0.001	0.001	0.0	0.0	0.002	0.005	0.0	0.001	0.002	0.002	0.007	0.001	0.0	0.001	0.0	0.001	0.003	0.0	0.0	0.006	0.004	0.005	0.0	0.001	0.0	0.002	0.003	0.003	0.0	0.001	0.0	0.001	0.003	0.0	0.001	0.004	0.002	0.0	0.0
GRIN2C	Q14957	True	NMDE3_HUMAN	Glutamate_NMDA_1_2C_complex	CPI-CC05B3DB330	GRIN2C	0.001	0.005	0.002	0.006	0.002	0.0	0.0	0.001	0.001	0.004	0.0	0.0	0.007	0.0	0.002	0.0	0.001	0.003	0.002	0.003	0.001	0.0	0.001	0.001	0.001	0.002	0.004	0.0	0.005	0.005	0.0	0.0	0.001	0.0	0.002	0.007	0.0	0.0	0.001	0.0	0.001	0.001	0.0	0.0	0.002	0.005	0.0	0.001	0.002	0.002	0.007	0.001	0.0	0.001	0.0	0.001	0.003	0.0	0.0	0.006	0.004	0.005	0.0	0.001	0.0	0.002	0.003	0.003	0.0	0.001	0.0	0.001	0.003	0.0	0.001	0.004	0.002	0.0	0.0
GRIN2C	Q14957	True	NMDE3_HUMAN	Glutamate_NMDA_1_2C_complex	CPI-CC0AD6F0571	GRIN2C	0.001	0.005	0.002	0.006	0.002	0.0	0.0	0.001	0.001	0.004	0.0	0.0	0.007	0.0	0.002	0.0	0.001	0.003	0.002	0.003	0.001	0.0	0.001	0.001	0.001	0.002	0.004	0.0	0.005	0.005	0.0	0.0	0.001	0.0	0.002	0.007	0.0	0.0	0.001	0.0	0.001	0.001	0.0	0.0	0.002	0.005	0.0	0.001	0.002	0.002	0.007	0.001	0.0	0.001	0.0	0.001	0.003	0.0	0.0	0.006	0.004	0.005	0.0	0.001	0.0	0.002	0.003	0.003	0.0	0.001	0.0	0.001	0.003	0.0	0.001	0.004	0.002	0.0	0.0
GRIN2C	Q14957	True	NMDE3_HUMAN	Glutamate_NMDA_1_2C_complex	CPI-CC041297876	GRIN2C	0.001	0.005	0.002	0.006	0.002	0.0	0.0	0.001	0.001	0.004	0.0	0.0	0.007	0.0	0.002	0.0	0.001	0.003	0.002	0.003	0.001	0.0	0.001	0.001	0.001	0.002	0.004	0.0	0.005	0.005	0.0	0.0	0.001	0.0	0.002	0.007	0.0	0.0	0.001	0.0	0.001	0.001	0.0	0.0	0.002	0.005	0.0	0.001	0.002	0.002	0.007	0.001	0.0	0.001	0.0	0.001	0.003	0.0	0.0	0.006	0.004	0.005	0.0	0.001	0.0	0.002	0.003	0.003	0.0	0.001	0.0	0.001	0.003	0.0	0.001	0.004	0.002	0.0	0.0
GRIN2C	Q14957	True	NMDE3_HUMAN	Glutamate_NMDA_1_2C_complex	CPI-CC0F0E50ABC	GRIN2C	0.001	0.005	0.002	0.006	0.002	0.0	0.0	0.001	0.001	0.004	0.0	0.0	0.007	0.0	0.002	0.0	0.001	0.003	0.002	0.003	0.001	0.0	0.001	0.001	0.001	0.002	0.004	0.0	0.005	0.005	0.0	0.0	0.001	0.0	0.002	0.007	0.0	0.0	0.001	0.0	0.001	0.001	0.0	0.0	0.002	0.005	0.0	0.001	0.002	0.002	0.007	0.001	0.0	0.001	0.0	0.001	0.003	0.0	0.0	0.006	0.004	0.005	0.0	0.001	0.0	0.002	0.003	0.003	0.0	0.001	0.0	0.001	0.003	0.0	0.001	0.004	0.002	0.0	0.0
GRIN2C	Q14957	True	NMDE3_HUMAN	Glutamate_NMDA_1_2C_complex	CPI-CC00A4CC26C	GRIN2C	0.001	0.005	0.002	0.006	0.002	0.0	0.0	0.001	0.001	0.004	0.0	0.0	0.007	0.0	0.002	0.0	0.001	0.003	0.002	0.003	0.001	0.0	0.001	0.001	0.001	0.002	0.004	0.0	0.005	0.005	0.0	0.0	0.001	0.0	0.002	0.007	0.0	0.0	0.001	0.0	0.001	0.001	0.0	0.0	0.002	0.005	0.0	0.001	0.002	0.002	0.007	0.001	0.0	0.001	0.0	0.001	0.003	0.0	0.0	0.006	0.004	0.005	0.0	0.001	0.0	0.002	0.003	0.003	0.0	0.001	0.0	0.001	0.003	0.0	0.001	0.004	0.002	0.0	0.0
GRIN2C	Q14957	True	NMDE3_HUMAN	Glutamate_NMDA_1_2C_complex	CPI-CC01F8CA118	GRIN2C	0.001	0.005	0.002	0.006	0.002	0.0	0.0	0.001	0.001	0.004	0.0	0.0	0.007	0.0	0.002	0.0	0.001	0.003	0.002	0.003	0.001	0.0	0.001	0.001	0.001	0.002	0.004	0.0	0.005	0.005	0.0	0.0	0.001	0.0	0.002	0.007	0.0	0.0	0.001	0.0	0.001	0.001	0.0	0.0	0.002	0.005	0.0	0.001	0.002	0.002	0.007	0.001	0.0	0.001	0.0	0.001	0.003	0.0	0.0	0.006	0.004	0.005	0.0	0.001	0.0	0.002	0.003	0.003	0.0	0.001	0.0	0.001	0.003	0.0	0.001	0.004	0.002	0.0	0.0
GRIN2C	Q14957	True	NMDE3_HUMAN	Glutamate_NMDA_1_2C_complex	CPI-CC0AC55FB5B	GRIN2C	0.001	0.005	0.002	0.006	0.002	0.0	0.0	0.001	0.001	0.004	0.0	0.0	0.007	0.0	0.002	0.0	0.001	0.003	0.002	0.003	0.001	0.0	0.001	0.001	0.001	0.002	0.004	0.0	0.005	0.005	0.0	0.0	0.001	0.0	0.002	0.007	0.0	0.0	0.001	0.0	0.001	0.001	0.0	0.0	0.002	0.005	0.0	0.001	0.002	0.002	0.007	0.001	0.0	0.001	0.0	0.001	0.003	0.0	0.0	0.006	0.004	0.005	0.0	0.001	0.0	0.002	0.003	0.003	0.0	0.001	0.0	0.001	0.003	0.0	0.001	0.004	0.002	0.0	0.0
GRIN2C	Q14957	True	NMDE3_HUMAN	Glutamate_NMDA_1_2C_complex	CPI-CC0BB3C6CB3	GRIN2C	0.001	0.005	0.002	0.006	0.002	0.0	0.0	0.001	0.001	0.004	0.0	0.0	0.007	0.0	0.002	0.0	0.001	0.003	0.002	0.003	0.001	0.0	0.001	0.001	0.001	0.002	0.004	0.0	0.005	0.005	0.0	0.0	0.001	0.0	0.002	0.007	0.0	0.0	0.001	0.0	0.001	0.001	0.0	0.0	0.002	0.005	0.0	0.001	0.002	0.002	0.007	0.001	0.0	0.001	0.0	0.001	0.003	0.0	0.0	0.006	0.004	0.005	0.0	0.001	0.0	0.002	0.003	0.003	0.0	0.001	0.0	0.001	0.003	0.0	0.001	0.004	0.002	0.0	0.0
GRIN2C	Q14957	True	NMDE3_HUMAN	Glutamate_NMDA_1_2C_complex	CPI-CC00F5F0266	GRIN2C	0.001	0.005	0.002	0.006	0.002	0.0	0.0	0.001	0.001	0.004	0.0	0.0	0.007	0.0	0.002	0.0	0.001	0.003	0.002	0.003	0.001	0.0	0.001	0.001	0.001	0.002	0.004	0.0	0.005	0.005	0.0	0.0	0.001	0.0	0.002	0.007	0.0	0.0	0.001	0.0	0.001	0.001	0.0	0.0	0.002	0.005	0.0	0.001	0.002	0.002	0.007	0.001	0.0	0.001	0.0	0.001	0.003	0.0	0.0	0.006	0.004	0.005	0.0	0.001	0.0	0.002	0.003	0.003	0.0	0.001	0.0	0.001	0.003	0.0	0.001	0.004	0.002	0.0	0.0
GRIN2C	Q14957	True	NMDE3_HUMAN	Glutamate_NMDA_1_2C_complex	CPI-CC0F83E11EB	GRIN2C	0.001	0.005	0.002	0.006	0.002	0.0	0.0	0.001	0.001	0.004	0.0	0.0	0.007	0.0	0.002	0.0	0.001	0.003	0.002	0.003	0.001	0.0	0.001	0.001	0.001	0.002	0.004	0.0	0.005	0.005	0.0	0.0	0.001	0.0	0.002	0.007	0.0	0.0	0.001	0.0	0.001	0.001	0.0	0.0	0.002	0.005	0.0	0.001	0.002	0.002	0.007	0.001	0.0	0.001	0.0	0.001	0.003	0.0	0.0	0.006	0.004	0.005	0.0	0.001	0.0	0.002	0.003	0.003	0.0	0.001	0.0	0.001	0.003	0.0	0.001	0.004	0.002	0.0	0.0
GRIN2D	O15399	True	NMDE4_HUMAN	Glutamate_NMDA_1_2D_complex	CPI-CC04BD88A3A	GRIN2D	0.001	0.006	0.002	0.006	0.004	0.0	0.0	0.001	0.001	0.005	0.0	0.0	0.005	0.0	0.0	0.0	0.001	0.003	0.002	0.003	0.004	0.0	0.001	0.001	0.001	0.017	0.0	0.0	0.002	0.005	0.0	0.0	0.001	0.0	0.002	0.008	0.015	0.001	0.002	0.0	0.001	0.001	0.0	0.0	0.002	0.005	0.0	0.001	0.002	0.002	0.007	0.01	0.0	0.001	0.0	0.001	0.006	0.0	0.0	0.007	0.004	0.005	0.0	0.001	0.0	0.002	0.003	0.003	0.0	0.001	0.0	0.001	0.003	0.0	0.001	0.005	0.002	0.0	0.0
GRIN2D	O15399	True	NMDE4_HUMAN	Glutamate_NMDA_1_2D_complex	CPI-CC0B3CE8661	GRIN2D	0.001	0.006	0.002	0.006	0.004	0.0	0.0	0.001	0.001	0.005	0.0	0.0	0.005	0.0	0.0	0.0	0.001	0.003	0.002	0.003	0.004	0.0	0.001	0.001	0.001	0.017	0.0	0.0	0.002	0.005	0.0	0.0	0.001	0.0	0.002	0.008	0.015	0.001	0.002	0.0	0.001	0.001	0.0	0.0	0.002	0.005	0.0	0.001	0.002	0.002	0.007	0.01	0.0	0.001	0.0	0.001	0.006	0.0	0.0	0.007	0.004	0.005	0.0	0.001	0.0	0.002	0.003	0.003	0.0	0.001	0.0	0.001	0.003	0.0	0.001	0.005	0.002	0.0	0.0
GRIN2D	O15399	True	NMDE4_HUMAN	Glutamate_NMDA_1_2D_complex	CPI-CC00FE16546	GRIN2D	0.001	0.006	0.002	0.006	0.004	0.0	0.0	0.001	0.001	0.005	0.0	0.0	0.005	0.0	0.0	0.0	0.001	0.003	0.002	0.003	0.004	0.0	0.001	0.001	0.001	0.017	0.0	0.0	0.002	0.005	0.0	0.0	0.001	0.0	0.002	0.008	0.015	0.001	0.002	0.0	0.001	0.001	0.0	0.0	0.002	0.005	0.0	0.001	0.002	0.002	0.007	0.01	0.0	0.001	0.0	0.001	0.006	0.0	0.0	0.007	0.004	0.005	0.0	0.001	0.0	0.002	0.003	0.003	0.0	0.001	0.0	0.001	0.003	0.0	0.001	0.005	0.002	0.0	0.0
GRIN2D	O15399	True	NMDE4_HUMAN	Glutamate_NMDA_1_2D_complex	CPI-CC037A4383F	GRIN2D	0.001	0.006	0.002	0.006	0.004	0.0	0.0	0.001	0.001	0.005	0.0	0.0	0.005	0.0	0.0	0.0	0.001	0.003	0.002	0.003	0.004	0.0	0.001	0.001	0.001	0.017	0.0	0.0	0.002	0.005	0.0	0.0	0.001	0.0	0.002	0.008	0.015	0.001	0.002	0.0	0.001	0.001	0.0	0.0	0.002	0.005	0.0	0.001	0.002	0.002	0.007	0.01	0.0	0.001	0.0	0.001	0.006	0.0	0.0	0.007	0.004	0.005	0.0	0.001	0.0	0.002	0.003	0.003	0.0	0.001	0.0	0.001	0.003	0.0	0.001	0.005	0.002	0.0	0.0
GRIN2D	O15399	True	NMDE4_HUMAN	Glutamate_NMDA_1_2D_complex	CPI-CC0DD99C42B	GRIN2D	0.001	0.006	0.002	0.006	0.004	0.0	0.0	0.001	0.001	0.005	0.0	0.0	0.005	0.0	0.0	0.0	0.001	0.003	0.002	0.003	0.004	0.0	0.001	0.001	0.001	0.017	0.0	0.0	0.002	0.005	0.0	0.0	0.001	0.0	0.002	0.008	0.015	0.001	0.002	0.0	0.001	0.001	0.0	0.0	0.002	0.005	0.0	0.001	0.002	0.002	0.007	0.01	0.0	0.001	0.0	0.001	0.006	0.0	0.0	0.007	0.004	0.005	0.0	0.001	0.0	0.002	0.003	0.003	0.0	0.001	0.0	0.001	0.003	0.0	0.001	0.005	0.002	0.0	0.0
GRIN2D	O15399	True	NMDE4_HUMAN	Glutamate_NMDA_1_2D_complex	CPI-CC016C39E1C	GRIN2D	0.001	0.006	0.002	0.006	0.004	0.0	0.0	0.001	0.001	0.005	0.0	0.0	0.005	0.0	0.0	0.0	0.001	0.003	0.002	0.003	0.004	0.0	0.001	0.001	0.001	0.017	0.0	0.0	0.002	0.005	0.0	0.0	0.001	0.0	0.002	0.008	0.015	0.001	0.002	0.0	0.001	0.001	0.0	0.0	0.002	0.005	0.0	0.001	0.002	0.002	0.007	0.01	0.0	0.001	0.0	0.001	0.006	0.0	0.0	0.007	0.004	0.005	0.0	0.001	0.0	0.002	0.003	0.003	0.0	0.001	0.0	0.001	0.003	0.0	0.001	0.005	0.002	0.0	0.0
GRIN2D	O15399	True	NMDE4_HUMAN	Glutamate_NMDA_1_2D_complex	CPI-CC002EFE61E	GRIN2D	0.001	0.006	0.002	0.006	0.004	0.0	0.0	0.001	0.001	0.005	0.0	0.0	0.005	0.0	0.0	0.0	0.001	0.003	0.002	0.003	0.004	0.0	0.001	0.001	0.001	0.017	0.0	0.0	0.002	0.005	0.0	0.0	0.001	0.0	0.002	0.008	0.015	0.001	0.002	0.0	0.001	0.001	0.0	0.0	0.002	0.005	0.0	0.001	0.002	0.002	0.007	0.01	0.0	0.001	0.0	0.001	0.006	0.0	0.0	0.007	0.004	0.005	0.0	0.001	0.0	0.002	0.003	0.003	0.0	0.001	0.0	0.001	0.003	0.0	0.001	0.005	0.002	0.0	0.0
GRIN2D	O15399	True	NMDE4_HUMAN	Glutamate_NMDA_1_2D_complex	CPI-CC054692E80	GRIN2D	0.001	0.006	0.002	0.006	0.004	0.0	0.0	0.001	0.001	0.005	0.0	0.0	0.005	0.0	0.0	0.0	0.001	0.003	0.002	0.003	0.004	0.0	0.001	0.001	0.001	0.017	0.0	0.0	0.002	0.005	0.0	0.0	0.001	0.0	0.002	0.008	0.015	0.001	0.002	0.0	0.001	0.001	0.0	0.0	0.002	0.005	0.0	0.001	0.002	0.002	0.007	0.01	0.0	0.001	0.0	0.001	0.006	0.0	0.0	0.007	0.004	0.005	0.0	0.001	0.0	0.002	0.003	0.003	0.0	0.001	0.0	0.001	0.003	0.0	0.001	0.005	0.002	0.0	0.0
GRIN2D	O15399	True	NMDE4_HUMAN	Glutamate_NMDA_1_2D_complex	CPI-CC0B72458CD	GRIN2D	0.001	0.006	0.002	0.006	0.004	0.0	0.0	0.001	0.001	0.005	0.0	0.0	0.005	0.0	0.0	0.0	0.001	0.003	0.002	0.003	0.004	0.0	0.001	0.001	0.001	0.017	0.0	0.0	0.002	0.005	0.0	0.0	0.001	0.0	0.002	0.008	0.015	0.001	0.002	0.0	0.001	0.001	0.0	0.0	0.002	0.005	0.0	0.001	0.002	0.002	0.007	0.01	0.0	0.001	0.0	0.001	0.006	0.0	0.0	0.007	0.004	0.005	0.0	0.001	0.0	0.002	0.003	0.003	0.0	0.001	0.0	0.001	0.003	0.0	0.001	0.005	0.002	0.0	0.0
GRIN2D	O15399	True	NMDE4_HUMAN	Glutamate_NMDA_1_2D_complex	CPI-CC0AA96E404	GRIN2D	0.001	0.006	0.002	0.006	0.004	0.0	0.0	0.001	0.001	0.005	0.0	0.0	0.005	0.0	0.0	0.0	0.001	0.003	0.002	0.003	0.004	0.0	0.001	0.001	0.001	0.017	0.0	0.0	0.002	0.005	0.0	0.0	0.001	0.0	0.002	0.008	0.015	0.001	0.002	0.0	0.001	0.001	0.0	0.0	0.002	0.005	0.0	0.001	0.002	0.002	0.007	0.01	0.0	0.001	0.0	0.001	0.006	0.0	0.0	0.007	0.004	0.005	0.0	0.001	0.0	0.002	0.003	0.003	0.0	0.001	0.0	0.001	0.003	0.0	0.001	0.005	0.002	0.0	0.0
GRIN2D	O15399	True	NMDE4_HUMAN	Glutamate_NMDA_1_2D_complex	CPI-CC02D7E1CD1	GRIN2D	0.001	0.006	0.002	0.006	0.004	0.0	0.0	0.001	0.001	0.005	0.0	0.0	0.005	0.0	0.0	0.0	0.001	0.003	0.002	0.003	0.004	0.0	0.001	0.001	0.001	0.017	0.0	0.0	0.002	0.005	0.0	0.0	0.001	0.0	0.002	0.008	0.015	0.001	0.002	0.0	0.001	0.001	0.0	0.0	0.002	0.005	0.0	0.001	0.002	0.002	0.007	0.01	0.0	0.001	0.0	0.001	0.006	0.0	0.0	0.007	0.004	0.005	0.0	0.001	0.0	0.002	0.003	0.003	0.0	0.001	0.0	0.001	0.003	0.0	0.001	0.005	0.002	0.0	0.0
GRIN2D	O15399	True	NMDE4_HUMAN	Glutamate_NMDA_1_2D_complex	CPI-CC07C08B2DE	GRIN2D	0.001	0.006	0.002	0.006	0.004	0.0	0.0	0.001	0.001	0.005	0.0	0.0	0.005	0.0	0.0	0.0	0.001	0.003	0.002	0.003	0.004	0.0	0.001	0.001	0.001	0.017	0.0	0.0	0.002	0.005	0.0	0.0	0.001	0.0	0.002	0.008	0.015	0.001	0.002	0.0	0.001	0.001	0.0	0.0	0.002	0.005	0.0	0.001	0.002	0.002	0.007	0.01	0.0	0.001	0.0	0.001	0.006	0.0	0.0	0.007	0.004	0.005	0.0	0.001	0.0	0.002	0.003	0.003	0.0	0.001	0.0	0.001	0.003	0.0	0.001	0.005	0.002	0.0	0.0
GRIN2D	O15399	True	NMDE4_HUMAN	Glutamate_NMDA_1_2D_complex	CPI-CC017AB6A86	GRIN2D	0.001	0.006	0.002	0.006	0.004	0.0	0.0	0.001	0.001	0.005	0.0	0.0	0.005	0.0	0.0	0.0	0.001	0.003	0.002	0.003	0.004	0.0	0.001	0.001	0.001	0.017	0.0	0.0	0.002	0.005	0.0	0.0	0.001	0.0	0.002	0.008	0.015	0.001	0.002	0.0	0.001	0.001	0.0	0.0	0.002	0.005	0.0	0.001	0.002	0.002	0.007	0.01	0.0	0.001	0.0	0.001	0.006	0.0	0.0	0.007	0.004	0.005	0.0	0.001	0.0	0.002	0.003	0.003	0.0	0.001	0.0	0.001	0.003	0.0	0.001	0.005	0.002	0.0	0.0
GRIN2D	O15399	True	NMDE4_HUMAN	Glutamate_NMDA_1_2D_complex	CPI-CC01E49D97E	GRIN2D	0.001	0.006	0.002	0.006	0.004	0.0	0.0	0.001	0.001	0.005	0.0	0.0	0.005	0.0	0.0	0.0	0.001	0.003	0.002	0.003	0.004	0.0	0.001	0.001	0.001	0.017	0.0	0.0	0.002	0.005	0.0	0.0	0.001	0.0	0.002	0.008	0.015	0.001	0.002	0.0	0.001	0.001	0.0	0.0	0.002	0.005	0.0	0.001	0.002	0.002	0.007	0.01	0.0	0.001	0.0	0.001	0.006	0.0	0.0	0.007	0.004	0.005	0.0	0.001	0.0	0.002	0.003	0.003	0.0	0.001	0.0	0.001	0.003	0.0	0.001	0.005	0.002	0.0	0.0
GRIN2D	O15399	True	NMDE4_HUMAN	Glutamate_NMDA_1_2D_complex	CPI-CC00BFD8B11	GRIN2D	0.001	0.006	0.002	0.006	0.004	0.0	0.0	0.001	0.001	0.005	0.0	0.0	0.005	0.0	0.0	0.0	0.001	0.003	0.002	0.003	0.004	0.0	0.001	0.001	0.001	0.017	0.0	0.0	0.002	0.005	0.0	0.0	0.001	0.0	0.002	0.008	0.015	0.001	0.002	0.0	0.001	0.001	0.0	0.0	0.002	0.005	0.0	0.001	0.002	0.002	0.007	0.01	0.0	0.001	0.0	0.001	0.006	0.0	0.0	0.007	0.004	0.005	0.0	0.001	0.0	0.002	0.003	0.003	0.0	0.001	0.0	0.001	0.003	0.0	0.001	0.005	0.002	0.0	0.0
