Gene	C	Z	Pval	FDR	Module
HAND2-AS1	0.0896126062445175	101.83144452760908	0.0	0.0	Female_FB_M4
HOXA13	0.0833119351129567	101.445381725602	0.0	0.0	Female_FB_M4
ITGAM	0.0973750499895094	100.73482414118824	0.0	0.0	Female_FB_M2
ARHGAP20	0.0848417607296827	99.90165462982728	0.0	0.0	Female_FB_M4
ENPEP	0.0847048175978407	99.64018061684106	0.0	0.0	Female_FB_M2
SIX1	0.0766160978851335	99.0981366618209	0.0	0.0	Female_FB_M4
PTX3	0.0867078082336626	98.79378949374453	0.0	0.0	Female_FB_M2
AL353586.1	0.0859493694793777	98.69227408566738	0.0	0.0	Female_FB_M6
AC078923.1	0.0910442984835619	98.1726234580578	0.0	0.0	Female_FB_M2
DLL3	0.0962130961911991	98.02714586886792	0.0	0.0	Female_FB_M2
GALNT5	0.0781606299549698	97.45763328922207	0.0	0.0	Female_FB_M6
ST6GALNAC5	0.0924508469259648	97.3328904563301	0.0	0.0	Female_FB_M6
MEF2C-AS1	0.0827700259076193	97.21544643707784	0.0	0.0	Female_FB_M5
TSPAN11	0.0805154248965563	97.16319665469578	0.0	0.0	Female_FB_M6
PLPPR1	0.0859452202090673	97.11285991393824	0.0	0.0	Female_FB_M3
SALL1	0.0788594282446445	96.76103729600918	0.0	0.0	Female_FB_M4
LINC02328	0.0860805321621278	96.34522506563074	0.0	0.0	Female_FB_M5
TNNT3	0.0772172192406271	96.2631416768294	0.0	0.0	Female_FB_M4
PDE8B	0.0816527383118678	96.1330910233764	0.0	0.0	Female_FB_M1
HDX	0.0775258303764371	94.8140397325321	0.0	0.0	Female_FB_M2
SLC44A5	0.0772840210800964	93.26547137464216	0.0	0.0	Female_FB_M3
AC138512.1	0.0768158541918676	92.76857374528424	0.0	0.0	Female_FB_M2
MDFI	0.073120025983801	92.09004706254548	0.0	0.0	Female_FB_M1
LINC00536	0.0788137278637439	91.78409128401346	0.0	0.0	Female_FB_M1
GRIK3	0.0788422305805672	91.21389729051236	0.0	0.0	Female_FB_M1
AL445183.2	0.073030956701014	90.793299872239	0.0	0.0	Female_FB_M1
LEF1-AS1	0.0760337614585538	90.16868501929407	0.0	0.0	Female_FB_M3
HSD17B13	0.0743627460404487	89.28171957425425	0.0	0.0	Female_FB_M1
PTGIR	0.0719089170709904	89.2101717944643	0.0	0.0	Female_FB_M2
TLR4	0.0710298840977829	88.28911462496478	0.0	0.0	Female_FB_M6
SMIM10	0.0683945339009086	87.76293684878611	0.0	0.0	Female_FB_M4
HOXB7	0.0736694648861386	87.6045302559901	0.0	0.0	Female_FB_M6
NGF	0.0735882855089644	87.41083644021117	0.0	0.0	Female_FB_M2
EYA1	0.0782416535837859	86.85523516014862	0.0	0.0	Female_FB_M7
HAND2	0.070103460284859	85.87117372017966	0.0	0.0	Female_FB_M4
CD79B	0.0674811639118768	85.60831580923508	0.0	0.0	Female_FB_M7
STK32B	0.0709714667418971	84.123560233373	0.0	0.0	Female_FB_M4
AP002762.2	0.0700990824774472	82.56382210820244	0.0	0.0	Female_FB_M2
RXFP1	0.070291482254495	82.0706994576549	0.0	0.0	Female_FB_M5
NNAT	0.0664109755117279	81.96478595757054	0.0	0.0	Female_FB_M3
GATA6	0.0695366546390728	81.9045257164888	0.0	0.0	Female_FB_M4
AC005906.2	0.0756884460148581	81.89078747132677	0.0	0.0	Female_FB_M4
ITGA7	0.0670768861145165	81.48537695025674	0.0	0.0	Female_FB_M4
GBP2	0.0643163605611292	80.50302474906901	0.0	0.0	Female_FB_M4
PPP1R14C	0.0665917773308219	80.32575427002972	0.0	0.0	Female_FB_M6
RAX	0.065448739695064	80.26532325071176	0.0	0.0	Female_FB_M1
LRRC4C	0.0696694523820777	80.04660056069318	0.0	0.0	Female_FB_M6
HOXC6	0.0639848469104601	77.91885458442292	0.0	0.0	Female_FB_M6
PENK	0.0662746071803072	77.04575251473908	0.0	0.0	Female_FB_M1
KCNK1	0.0642859183790868	76.91891925850851	0.0	0.0	Female_FB_M2
SP9	0.0635754013524886	76.33061560465556	0.0	0.0	Female_FB_M7
AC087564.1	0.0656001810883593	76.21323017084093	0.0	0.0	Female_FB_M4
CDH23	0.0641528803954876	76.1482906669549	0.0	0.0	Female_FB_M6
KRT15	0.0667532692049406	76.02219586470402	0.0	0.0	Female_FB_M4
LINC01937	0.0642886789155561	75.73266147438432	0.0	0.0	Female_FB_M6
ME3	0.0626359571020951	74.19178181875493	0.0	0.0	Female_FB_M3
HGF	0.0637820344403065	74.04464908221205	0.0	0.0	Female_FB_M4
DCDC2C	0.0673256497592769	74.00036010037472	0.0	0.0	Female_FB_M4
EPB41L3	0.0605009342199196	73.98454585414332	0.0	0.0	Female_FB_M6
PCSK9	0.0613888956211632	73.98042844352993	0.0	0.0	Female_FB_M1
NEFM	0.0671341433665867	73.47616969021948	0.0	0.0	Female_FB_M6
SRCIN1	0.0600816024628074	73.37073978432481	0.0	0.0	Female_FB_M1
ADAMTS3	0.063490954699517	73.13596906443443	0.0	0.0	Female_FB_M2
AC112178.1	0.0633019744089756	72.31096516919692	0.0	0.0	Female_FB_M1
GNAO1	0.0611089496190654	71.77812915132343	0.0	0.0	Female_FB_M5
JPH1	0.0612702159948231	71.73951099900566	0.0	0.0	Female_FB_M1
C15orf41	0.0601373844651686	71.32895724150342	0.0	0.0	Female_FB_M1
ASS1	0.0547980525077344	70.94839400668066	0.0	0.0	Female_FB_M4
GABPB1	0.0582390618619375	70.82654842072098	0.0	0.0	Female_FB_M2
CDCA7	0.0588421991461562	70.76961660599302	0.0	0.0	Female_FB_M3
MUCL1	0.0600355046325745	67.50534250580107	0.0	0.0	Female_FB_M4
AC044893.1	0.0587251149188984	67.13091291929496	0.0	0.0	Female_FB_M2
KCNMB2-AS1	0.0609525666315415	66.79352090376395	0.0	0.0	Female_FB_M6
ASTN1	0.0578950772510298	66.02969832097858	0.0	0.0	Female_FB_M6
SPRY4	0.0516199804896215	65.69050065935106	0.0	0.0	Female_FB_M4
ASXL3	0.0561401620216777	65.41628379967237	0.0	0.0	Female_FB_M3
FOXL2	0.0544204450550022	65.31197413767717	0.0	0.0	Female_FB_M7
LINC01500	0.0561795512450278	63.68125700254456	0.0	0.0	Female_FB_M4
ADGRF5	0.0578549384666874	63.52068592811703	0.0	0.0	Female_FB_M6
FOXO6	0.0511588646862035	62.90877731673087	0.0	0.0	Female_FB_M1
L1TD1	0.0584417894893026	62.405702013961125	0.0	0.0	Female_FB_M4
CCDC69	0.0467260418180319	62.24156117172165	0.0	0.0	Female_FB_M4
AC087392.1	0.0503153860676459	62.05895026180296	0.0	0.0	Female_FB_M2
NKAIN3	0.0563393974967277	61.84787165826853	0.0	0.0	Female_FB_M1
SSTR1	0.0509439907071564	61.27692747416351	0.0	0.0	Female_FB_M1
SLC10A6	0.052863415152455	60.56885304810884	0.0	0.0	Female_FB_M6
DPH6-DT	0.0523058708528201	60.41985691667075	0.0	0.0	Female_FB_M1
ABLIM3	0.0501328808036587	59.03723733468545	0.0	0.0	Female_FB_M6
PAK1	0.0479655036624343	58.70348543527307	0.0	0.0	Female_FB_M5
AJAP1	0.0495849484418924	58.27791639582306	0.0	0.0	Female_FB_M4
NINJ2	0.0467754474040187	57.45169496143148	0.0	0.0	Female_FB_M4
LINC00535	0.0492632949017782	57.18178672343184	0.0	0.0	Female_FB_M1
CFAP221	0.0469895475341304	56.19667908410848	0.0	0.0	Female_FB_M7
SPRY4-AS1	0.049083359251398	55.6569026875123	0.0	0.0	Female_FB_M6
LINC02381	0.0439797193924176	54.799997000157866	0.0	0.0	Female_FB_M6
AC092652.2	0.0478695048009326	54.5434714259952	0.0	0.0	Female_FB_M1
ST8SIA2	0.044553971020683	54.41290012004839	0.0	0.0	Female_FB_M5
PTCHD1-AS	0.0470465538895503	54.098705820581074	0.0	0.0	Female_FB_M3
AL589935.1	0.0458580705028471	54.08938645520302	0.0	0.0	Female_FB_M2
TBXA2R	0.0420071886930484	52.80041636983624	0.0	0.0	Female_FB_M3
SLITRK5	0.0445297016544489	52.355632209141135	0.0	0.0	Female_FB_M1
HOXA9	0.0434177071684196	51.65746931609756	0.0	0.0	Female_FB_M6
AC020637.1	0.0439374016859191	51.269462408386914	0.0	0.0	Female_FB_M5
CDH2	0.0438350890980075	51.19911401214916	0.0	0.0	Female_FB_M1
LAMA1	0.0408806575381306	49.71121619135424	0.0	0.0	Female_FB_M4
LCNL1	0.0438860534239639	48.97938200824589	0.0	0.0	Female_FB_M7
PNMA2	0.0392206545564976	48.88886325109423	0.0	0.0	Female_FB_M3
IL31RA	0.0427474487880254	48.543366589592885	0.0	0.0	Female_FB_M7
TBX5-AS1	0.0436659701542154	48.27854641759189	0.0	0.0	Female_FB_M6
ENPP4	0.0389571035686956	48.20958106419942	0.0	0.0	Female_FB_M6
AC009041.2	0.0396641715519653	47.36763877912986	0.0	0.0	Female_FB_M4
SELP	0.0416713201775688	46.92989772002834	0.0	0.0	Female_FB_M6
PHF21B	0.0401118078355101	46.91274120309347	0.0	0.0	Female_FB_M1
MRVI1	0.0398741539936802	46.34583498400205	0.0	0.0	Female_FB_M2
CDH6	0.0417591596925412	46.04623270267404	0.0	0.0	Female_FB_M7
PARM1	0.0400008218739911	45.89440583399375	0.0	0.0	Female_FB_M4
DOCK8	0.0387637540501762	45.81414842070745	0.0	0.0	Female_FB_M4
AC073316.3	0.0396751164263563	45.64121906471957	0.0	0.0	Female_FB_M4
AFF2	0.0395781537357591	45.62434824905144	0.0	0.0	Female_FB_M6
AC090617.10	0.0366162500916406	44.68817260502446	0.0	0.0	Female_FB_M2
TMEM51	0.0365583119065079	44.33191692715896	0.0	0.0	Female_FB_M2
SPSB4	0.0365863597665634	44.25549075345762	0.0	0.0	Female_FB_M6
HOXC4	0.0374983646761762	43.7870710808909	0.0	0.0	Female_FB_M6
ZDHHC11B	0.037591025928402	43.17820527178579	0.0	0.0	Female_FB_M6
CPNE8-AS1	0.0340156479959837	42.81583361588472	0.0	0.0	Female_FB_M2
GBP5	0.0355118340306445	42.71146456867126	0.0	0.0	Female_FB_M1
NALCN	0.0378663559461076	42.36028807318812	0.0	0.0	Female_FB_M4
TPPP	0.0352130607023782	41.01628005161453	0.0	0.0	Female_FB_M6
AC040168.1	0.0334772289461775	39.07100352162311	0.0	0.0	Female_FB_M5
LINC01237	0.033518653131177	38.86790224267469	0.0	0.0	Female_FB_M6
AC018730.1	0.033160330437682	38.85446281241824	0.0	0.0	Female_FB_M7
TFAP2B	0.0317856048780295	38.59835178586759	0.0	0.0	Female_FB_M7
DNAH2	0.0373272738190256	38.029107436464685	0.0	0.0	Female_FB_M2
TTC12	0.0324271965672541	37.81086857596553	0.0	0.0	Female_FB_M4
AC106897.1	0.0317094586818878	37.61051234753239	7.2364552833865e-310	8.1706412255578e-310	Female_FB_M6
MCOLN2	0.0322512152988042	37.31019020661047	5.609068364155146e-305	6.320988579605608e-305	Female_FB_M6
GLIPR1	0.0297757294056787	37.163662647311966	1.318895522916785e-302	1.4834410296146562e-302	Female_FB_M4
HOXB4	0.031677938116812	36.85055469265063	1.432667069441972e-297	1.6083197369597616e-297	Female_FB_M6
HOXA11	0.0307011041804158	36.81511384759429	5.290355033719833e-297	5.9276253341488e-297	Female_FB_M6
AC135782.1	0.0302820414604843	36.4926638054674	7.248481913124055e-292	8.106126719638733e-292	Female_FB_M1
AC092652.1	0.0313450335627317	36.46060247418408	2.33631294221287e-291	2.607770255498556e-291	Female_FB_M1
MYO3B	0.0308954182462719	36.0415575975742	9.350547890510916e-285	1.0417150311481742e-284	Female_FB_M7
AL121821.2	0.03004921167591	35.91381455204425	9.297161152701469e-283	1.033801980167564e-282	Female_FB_M4
CYP3A5	0.0304087519211777	35.87863028069611	3.290649918986109e-282	3.652122826753522e-282	Female_FB_M4
ITGA4	0.0271283464467469	33.98578138411591	1.8069054706103672e-253	2.0016003889937144e-253	Female_FB_M6
AC090152.1	0.027623947121299	33.97453869549916	2.6484494236188312e-253	2.928285589133273e-253	Female_FB_M5
HOXC-AS1	0.0264365836489414	33.063771822974466	4.931431820678649e-240	5.442220427340281e-240	Female_FB_M6
EPHA2	0.0256908831569761	32.6499236559273	4.0166067732618435e-234	4.424307460773384e-234	Female_FB_M4
AL355612.1	0.0274780784493877	31.668915506894827	2.082037543966721e-220	2.2847827729672257e-220	Female_FB_M4
MSX2	0.0246984050135995	31.605656402119703	1.543579134099738e-219	1.690724060901769e-219	Female_FB_M4
LOXL3	0.0254019241777198	31.543366543025105	1.1054577057156627e-218	1.2085787603533178e-218	Female_FB_M6
HOTAIRM1	0.0251279301352612	31.53966636322788	1.2424507262147532e-218	1.3558214628712204e-218	Female_FB_M6
SIX2	0.0242968353928556	30.99778493423971	2.8870259471054438e-211	3.1446044702672678e-211	Female_FB_M4
AP001831.1	0.0245368199625522	29.586060975162788	1.1291383232314568e-192	1.225324180395618e-192	Female_FB_M3
AL354861.2	0.026456181199825	29.53475020942479	5.1549307626094196e-192	5.583714282604659e-192	Female_FB_M1
CERS3-AS1	0.0253498184267142	29.053880823242057	6.872720921624802e-186	7.43065398537294e-186	Female_FB_M4
SHE	0.0231073122291117	28.931024968640795	2.4315039430789947e-184	2.624053979087092e-184	Female_FB_M6
AC026254.2	0.024401767720784	28.673882152597557	4.0390325031557515e-181	4.3508695714140994e-181	Female_FB_M2
SATL1	0.0237910604912379	28.44022459324788	3.218719243618317e-178	3.460861425248319e-178	Female_FB_M1
NEB	0.0230331268677543	27.17511072970834	6.394632485398366e-163	6.850556922200078e-163	Female_FB_M2
TCEAL5	0.0214192376617236	26.57835175968129	6.040200257921525e-156	6.459046261208054e-156	Female_FB_M4
AC022034.1	0.021776629801971	26.464389928222232	1.2460466138632288e-154	1.3300242545061056e-154	Female_FB_M1
AC004080.2	0.0200327238368955	25.42062419512345	7.460035418019912e-143	7.948328645381217e-143	Female_FB_M4
FRMPD3	0.0215504001597522	25.05337212877297	8.021027680068224e-139	8.530530345771287e-139	Female_FB_M7
HOXA11-AS	0.0183345448810509	23.578708364124505	3.1872199261783977e-123	3.3835341969937334e-123	Female_FB_M4
TRPV2	0.0182241006854892	23.296397359943853	2.4110799735596444e-120	2.5549599719818285e-120	Female_FB_M6
PRCD	0.0188930980107186	23.15730103540245	6.136322676165658e-119	6.490767307279918e-119	Female_FB_M4
SCN8A	0.0196471035868202	22.994257944186064	2.6603060482401317e-117	2.808899719403093e-117	Female_FB_M1
MLXIPL	0.0188636803588446	22.664173333423594	5.056440635924977e-114	5.319702356646385e-114	Female_FB_M2
C5orf17	0.020233699527622	22.513529599157152	1.529597508751999e-112	1.606351505606938e-112	Female_FB_M6
TMEM140	0.0179159328924957	22.296334144911707	2.005191816234125e-110	2.1020436570897986e-110	Female_FB_M4
HOXA7	0.0166423616755666	21.83908505617888	4.935609766281345e-106	5.155556725563044e-106	Female_FB_M6
AC007405.1	0.0175162583425747	21.00385666705628	3.0235844341352425e-98	3.152705477585858e-98	Female_FB_M7
LYPD6	0.014677860650032	17.572946370176165	1.985037469682064e-69	2.0551801364552813e-69	Female_FB_M6
AL356417.2	0.0137161134707411	16.796275336201298	1.299291096328885e-63	1.3428299514086892e-63	Female_FB_M6
LY6K	0.0126701669855498	15.222887389238949	1.246408688834378e-52	1.2791514740051585e-52	Female_FB_M2
HOXA10-AS	0.0120568009861741	14.916951788895902	1.2784492845280998e-50	1.3097400012822842e-50	Female_FB_M6
AC003991.1	0.013202572249488	14.90948868379525	1.4296688017276058e-50	1.4621045686079876e-50	Female_FB_M2
AL160272.1	0.0133245167344809	14.765142523449637	1.2290106263059716e-49	1.2547042282496505e-49	Female_FB_M4
AC239809.3	0.0109959170874369	13.7318690556591	3.2711858019996322e-43	3.333765008646581e-43	Female_FB_M4
HOXC5	0.0086196238858089	10.832372295341807	1.2090407378062884e-27	1.2236578106295075e-27	Female_FB_M6
HYDIN	0.0080636026879898	9.431235072326285	2.0264411036456407e-21	2.0403685339112466e-21	Female_FB_M4
TVP23A	0.006271417729971	7.216935413810634	2.658610728796624e-13	2.667715560059626e-13	Female_FB_M4
BMP6	0.9337482876600978	1058.3987398648935	0.0	0.0	Female_VEC_M1
SKAP2	0.9131943703797056	1038.1679085662242	0.0	0.0	Female_VEC_M1
PCDH7	0.9226861774786784	1022.6162260017472	0.0	0.0	Female_VEC_M1
HOXB7	0.8769131454122874	978.833619737474	0.0	0.0	Female_VEC_M1
ALCAM	0.8894060407901688	973.1059479931184	0.0	0.0	Female_VEC_M1
HOXB3	0.81486900384999	854.4930557975185	0.0	0.0	Female_VEC_M1
VCAN	0.8122089619036117	822.2698155344251	0.0	0.0	Female_VEC_M1
HOXB4	0.7270315800824315	720.8110409000433	0.0	0.0	Female_VEC_M1
AKR1C2	0.7368146813032538	708.0070006358698	0.0	0.0	Female_VEC_M1
HOXB2	0.7052277068949184	693.5004727507687	0.0	0.0	Female_VEC_M1
HOXA7	0.6024293978785652	548.5514712777627	0.0	0.0	Female_VEC_M1
HOXA10	0.5951452394948922	531.5997171273924	0.0	0.0	Female_VEC_M1
HOXA3	0.5228394094656098	462.4785749962291	0.0	0.0	Female_VEC_M1
HOXA9	0.5129206593414434	440.07496449570925	0.0	0.0	Female_VEC_M1
HOXB5	0.4773515897145171	392.4441729700202	0.0	0.0	Female_VEC_M1
HOXA5	0.4654878528574728	383.20440134035874	0.0	0.0	Female_VEC_M1
SLPI	0.3349827053700041	269.3491406154946	0.0	0.0	Female_VEC_M1
AC103702.1	0.3454874152820261	261.60181991514634	0.0	0.0	Female_VEC_M1
GLDN	0.4324021603395375	98.91452201735012	0.0	0.0	Male_Schwann_M5
CREB5	0.4095041908472173	87.71397203590362	0.0	0.0	Male_Schwann_M1
JUNB	0.4182520486936566	86.82842806614816	0.0	0.0	Male_Schwann_M1
CCN1	0.3788267087328978	80.40518682280054	0.0	0.0	Male_Schwann_M1
FGL2	0.372440223225116	78.42359263884366	0.0	0.0	Male_Schwann_M1
RHOBTB3	0.3283215566203116	74.47586857359495	0.0	0.0	Male_Schwann_M5
JUN	0.368570270343159	74.22215557643885	0.0	0.0	Male_Schwann_M1
SOCS3	0.3446422410174762	72.97871601420589	0.0	0.0	Male_Schwann_M1
NFATC2	0.3432492167596768	72.82882378924816	0.0	0.0	Male_Schwann_M1
IER3	0.340354866269594	70.74287090869001	0.0	0.0	Male_Schwann_M2
HES1	0.336923136864665	70.05398626579303	0.0	0.0	Male_Schwann_M2
PDLIM3	0.3231298809068632	67.2505363900272	0.0	0.0	Male_Schwann_M1
MT-ATP6	0.3415192293440679	67.24973231363536	0.0	0.0	Male_Schwann_M5
CST3	0.3203165983950434	66.0609206368401	0.0	0.0	Male_Schwann_M3
SERTAD1	0.3054186869952202	65.52180096584833	0.0	0.0	Male_Schwann_M2
TCIM	0.2935363752844322	62.32492157890188	0.0	0.0	Male_Schwann_M1
ARHGAP15	0.2901111174368824	61.05526056312534	0.0	0.0	Male_Schwann_M3
MT-CYB	0.3142191202573235	60.033833753151406	0.0	0.0	Male_Schwann_M5
MT-CO3	0.3010558949422343	59.8404094959732	0.0	0.0	Male_Schwann_M5
DNAJA1	0.2807596177403846	59.642699681842174	0.0	0.0	Male_Schwann_M2
GSN	0.2792493521147261	59.37406483157976	0.0	0.0	Male_Schwann_M3
MT-CO1	0.2801644841201782	55.96758284330736	0.0	0.0	Male_Schwann_M5
HSPA8	0.2599223772032524	54.65941291277456	0.0	0.0	Male_Schwann_M2
ANXA1	0.2625916044310922	54.61461734376375	0.0	0.0	Male_Schwann_M1
MT-CO2	0.2795190349172345	54.48349207556832	0.0	0.0	Male_Schwann_M5
RHOB	0.2603054489594916	54.30109958030211	0.0	0.0	Male_Schwann_M1
MT-ND4	0.2686884586848398	53.67093358166715	0.0	0.0	Male_Schwann_M5
SAMD4A	0.2507713664432905	53.350478771537226	0.0	0.0	Male_Schwann_M1
KLF6	0.2518279192886439	52.791180727667104	0.0	0.0	Male_Schwann_M1
AHR	0.2515329702256858	52.688551820109566	0.0	0.0	Male_Schwann_M3
CRYAB	0.2537647963273476	51.84201681834347	0.0	0.0	Male_Schwann_M2
AL139383.1	0.2374939933462832	49.69922210648252	0.0	0.0	Male_Schwann_M1
SCN7A	0.2244338796806498	49.05524010156717	0.0	0.0	Male_Schwann_M3
RARRES2	0.2204419329954955	47.726179062718366	0.0	0.0	Male_Schwann_M3
FXYD1	0.2205945456006236	46.018152217005856	0.0	0.0	Male_Schwann_M3
FGFBP2	0.1930115365378125	43.56436571377928	0.0	0.0	Male_Schwann_M5
DDIT3	0.2041848758543993	42.97843489821596	0.0	0.0	Male_Schwann_M2
MAFF	0.2020895070027578	42.87014725038404	0.0	0.0	Male_Schwann_M2
SAT1	0.198370178616985	41.82582116932824	0.0	0.0	Male_Schwann_M2
NFKBIZ	0.1995374956582423	41.68547548933378	0.0	0.0	Male_Schwann_M1
ITGB8	0.1981583124805432	41.63034943425399	0.0	0.0	Male_Schwann_M1
NFKBIA	0.1932894363669654	41.50269153002312	0.0	0.0	Male_Schwann_M1
ISG15	0.2010042900419499	40.729913602464485	0.0	0.0	Male_Schwann_M3
NEDD9	0.1879132163499839	40.554022283297634	0.0	0.0	Male_Schwann_M5
IER5L	0.1930986862852056	40.5480159639736	0.0	0.0	Male_Schwann_M2
MT-ND2	0.2055984225267656	40.2048452621692	0.0	0.0	Male_Schwann_M5
NRG3	0.2044977139647479	40.0799836759975	0.0	0.0	Male_Schwann_M2
CHL1	0.1849835496247375	39.62426856081896	0.0	0.0	Male_Schwann_M3
CCNL1	0.1842062861596682	39.20690318902536	0.0	0.0	Male_Schwann_M1
PLEKHA5	0.183652961304498	39.05913159470006	0.0	0.0	Male_Schwann_M1
MEG3	0.187642075855374	38.62795705803296	0.0	0.0	Male_Schwann_M2
SAP18	0.1818611025170006	38.58330293801093	0.0	0.0	Male_Schwann_M2
SVIP	0.1716878069419412	38.57643361098104	0.0	0.0	Male_Schwann_M5
CDKN1C	0.1728805971156709	38.12021881821809	0.0	0.0	Male_Schwann_M5
RFX2	0.1801326841918286	37.90649752348307	0.0	0.0	Male_Schwann_M1
RPS27	0.1814677059831767	36.82626996660668	3.507160714840796e-297	1.8426511057338148e-296	Male_Schwann_M2
FILIP1L	0.1748183266402717	36.27835448052122	1.775508218051968e-288	9.182706565237522e-288	Male_Schwann_M1
VWA1	0.1694990658088644	35.63235688531388	2.2105658578518717e-278	1.125688152229184e-277	Male_Schwann_M3
CTNNAL1	0.1660571827698939	35.227356978056825	3.812326975303751e-272	1.9119397406447599e-271	Male_Schwann_M1
PTK2	0.1651323958444206	35.20159671892095	9.450845004313336e-272	4.6689995469070364e-271	Male_Schwann_M1
LGI4	0.1616615089022579	33.89142087860983	4.456081034952388e-252	2.1376272790858558e-251	Male_Schwann_M3
ZSWIM6	0.1578583681266094	33.81898944003688	5.186201491579455e-251	2.4523324195897134e-250	Male_Schwann_M1
PPP1R12B	0.1537049939727261	33.01542070156776	2.4400208246037075e-239	1.137530835132151e-238	Male_Schwann_M1
PTPRE	0.1499585648164031	32.944333345622674	2.5498263787521722e-238	1.17221184912079e-237	Male_Schwann_M5
PMEPA1	0.1575639757819014	32.86733432778612	3.220358675078584e-237	1.460190029384947e-236	Male_Schwann_M1
KCNQ1OT1	0.1440243072690827	30.41590585136081	1.6923654892963382e-203	7.569905094014703e-203	Male_Schwann_M2
ATP2B4	0.1415797828208009	30.20735633317852	9.48108189916016e-201	4.1843174781626854e-200	Male_Schwann_M1
PCDH17	0.1370461302252076	29.74318631843599	1.0621296983742013e-194	4.507242694382828e-194	Male_Schwann_M2
MARCKSL1	0.1397272355829921	28.93354507837491	2.260329372177377e-184	9.352112777383897e-184	Male_Schwann_M2
CAVIN3	0.136740912966891	28.77541097581857	2.1786047999667664e-182	8.794124253524387e-182	Male_Schwann_M3
AMD1	0.1335158709098868	28.36297067851816	2.8957565107630156e-177	1.1548137410392267e-176	Male_Schwann_M2
COL1A1	0.131687650476189	28.08336371681781	7.820648700724423e-174	3.045452611693863e-173	Male_Schwann_M3
AC008056.1	0.1303036237354332	27.267017232023992	5.222018565901328e-164	2.00986993641086e-163	Male_Schwann_M3
LTBP4	0.1252693160169809	27.03438155541876	2.9150744032728477e-161	1.0964654857764912e-160	Male_Schwann_M3
CSRNP1	0.1251337070631702	26.631271404031025	1.4748207835285216e-156	5.424063103866007e-156	Male_Schwann_M2
PPA1	0.1139314481561673	25.387114698724165	1.749904044780226e-142	6.29585042198103e-142	Male_Schwann_M5
HIVEP2	0.1203438215685299	25.34319237813396	5.3408436120478734e-142	1.9008808984815547e-141	Male_Schwann_M1
SERPING1	0.1177587693927983	25.30836390390927	1.2920468959377109e-141	4.549654495270024e-141	Male_Schwann_M3
SOX4	0.1177186623176244	24.722125187641875	3.092512892836169e-135	1.0774965973987074e-134	Male_Schwann_M2
RAB32	0.1178677031058134	24.704494062960688	4.78467712722311e-135	1.6497168011571348e-134	Male_Schwann_M1
TMEM47	0.1142955383881997	24.579969789940364	1.0344202930217968e-133	3.5298259483527286e-133	Male_Schwann_M1
NFKB1	0.1157746688691764	24.469133224502908	1.5745628002434075e-132	5.318166192658856e-132	Male_Schwann_M1
SLITRK6	0.1140847033999048	24.27062009749944	2.003041072330101e-130	6.697036312538015e-130	Male_Schwann_M1
TAGLN2	0.1141280847132951	23.96922981522773	2.912102506273162e-127	9.639059295764168e-127	Male_Schwann_M3
ANKRD37	0.1116526247664964	23.71125934963477	1.379860215968571e-124	4.522116153322743e-124	Male_Schwann_M2
TUBB2B	0.1112633323975655	23.23924019603693	9.138029758830276e-120	2.9653802452674725e-119	Male_Schwann_M2
COL8A1	0.1111059577859818	23.18877878234376	2.9548184139719e-119	9.495581505094165e-119	Male_Schwann_M3
ITM2B	0.1108162113328606	22.635975039769075	9.588806172701622e-114	3.0518219645809966e-113	Male_Schwann_M3
